24,4873
17,9156
19,5533
24,7274
17,5031
14,5366
40,7778
38,6633
34,7797
15,8627
21,9129
12,6057
34,8437
9,0793
15,2634
13,6858
12,2618
22,7683
31,2926
4,5902
11,2868
47,6550
21,7563
8,5173
18,8440
20,7574
-8,6434
6,4966
20,1139
4,8099
4,1278
1,0085
25,3171
30,2369
11,9213
10,6158
9,0207
4,5133
17,5840
12,1667
13,5135
26,9527
23,1048
9,5514
20,5020
16,8225
18,5189
22,4097
13,2695
18,1501
10,9932
21,6438
30,4892
26,2112
27,9390
32,3987
33,7318
31,4171
11,6636
24,0882
17,6784
19,4347
22,4691
14,1266
5,3851
5,0960
18,9240
-2,7132
25,2219
26,2059
21,9646
30,2439
12,9123
22,4155
9,6390
31,0620
11,0131
18,7937
22,0723
5,6188
9,1985
24,4380
13,4028
8,5723
15,1241
3,2797
20,4787
18,2298
-3,3057
52,8949
9,3488
17,4766
32,1250
10,4530
12,4425
13,1116
21,4245
17,9609
9,0582
22,0526
32,7520
20,9768
35,8663
17,6861
17,2193
23,0797
27,1128
3,9670
30,2640
28,7395
7,2614
25,8523
40,9607
14,4309
13,1624
7,5077
60,2391
-1,8826
41,1274
40,0994
24,7952
2,4364
6,9863
29,4625
39,3800
14,3928
20,6949
23,4032
13,9176
26,6921
37,4005
29,3079
14,8531
9,3004
24,1726
24,3621
18,1927
19,5166
15,2790
17,7209
11,1208
16,4965
12,6386
6,5070
24,9370
8,1374
11,8021
33,1382
17,8937
19,7559
21,2222
-3,9161
15,8393
32,1614
11,8905
40,3934
10,9535
9,2304
38,4534
19,1761
24,5266
15,1091
11,8800
19,5107
16,0960
2,6059
17,4819
6,2741
11,6890
17,6805
29,0098
31,5897
28,4289
11,8952
10,5276
11,5988
14,2347
22,8687
12,2749
17,8154
43,5276
12,0395
2,8583
14,8036
5,4965
3,5343
12,1577
9,9852
7,8911
22,2849
10,3309
23,9005
16,9362
24,3883
18,1937
23,0041
4,3984
8,2385
47,3444
25,1695
13,2974
40,2764
25,0921
7,1762
7,3967
23,0094
15,6360
17,3545
13,9712
7,9943
19,9450
20,7653
14,8212
17,6698
34,7353
10,0769
11,5055
1,6054
23,9006
53,3405
18,8876
7,8306
29,4337
9,7463
41,2861
22,6121
-3,8890
4,2773
1,3394
-4,9850
6,5415
11,3684
12,9192
18,7693
6,7617
25,7540
10,8046
15,9831
9,2136
0,7518
16,7025
16,5218
9,6793
39,2959
22,4530
10,9115
26,4104
2,2363
19,7818
22,2074
6,7367
26,8687
23,7167
7,0081
5,2899
20,4861
10,7297
8,2874
12,3804
8,5231
35,4437
16,0955
2,6936
11,3757
22,0892
18,6264
36,3471
25,8524
20,5245
24,3370
6,3952
12,5015
20,8419
15,4845
18,7180
19,0197
22,3539
8,0915
16,9634
6,3679
9,6391
14,8384
12,8763
3,3850
5,5598
24,0208
8,2608
18,1020
15,0606
5,4232
