0.0000	0.0000	85.1414	70.6604
0.0000	10.0000	84.9737	70.6041
0.0000	20.0000	85.3242	71.0307
0.0000	30.0000	84.6963	70.2174
0.0000	40.0000	86.0862	71.7241
0.0000	50.0000	84.9456	71.6967
0.0000	60.0000	84.4757	71.8915
0.0000	70.0000	84.1298	70.4449
0.0000	80.0000	86.7889	73.7333
0.0000	90.0000	84.6329	70.1066
0.0000	100.0000	82.6742	65.4287
0.1000	0.0000	84.4610	70.5946
0.1000	10.0000	85.9395	71.7939
0.1000	20.0000	85.3188	71.5278
0.1000	30.0000	85.5209	71.5275
0.1000	40.0000	85.7602	71.9539
0.1000	50.0000	83.5255	69.9841
0.1000	60.0000	85.3536	71.1561
0.1000	70.0000	85.7819	72.2791
0.1000	80.0000	85.0845	71.2433
0.1000	90.0000	82.9000	65.1417
0.1000	100.0000	72.9057	46.3535
0.2000	0.0000	84.6030	72.1161
0.2000	10.0000	85.3656	72.6463
0.2000	20.0000	85.2290	71.5100
0.2000	30.0000	85.5155	71.2491
0.2000	40.0000	85.6838	72.1210
0.2000	50.0000	86.1157	72.5172
0.2000	60.0000	86.2992	72.0583
0.2000	70.0000	85.7772	71.6034
0.2000	80.0000	83.5447	67.0890
0.2000	90.0000	72.1310	37.8084
0.2000	100.0000	16.4717	1.7595
0.3000	0.0000	85.9415	71.8204
0.3000	10.0000	84.4385	70.4890
0.3000	20.0000	85.9059	72.2851
0.3000	30.0000	86.1078	72.2477
0.3000	40.0000	84.6791	70.7347
0.3000	50.0000	86.3592	72.9998
0.3000	60.0000	85.7036	71.7626
0.3000	70.0000	83.7296	64.7927
0.3000	80.0000	69.5403	29.1242
0.3000	90.0000	7.2888	0.5686
0.3000	100.0000	0.3236	0.0487
0.4000	0.0000	84.5911	71.6413
0.4000	10.0000	86.0980	70.9007
0.4000	20.0000	85.9114	72.8488
0.4000	30.0000	84.9971	70.4242
0.4000	40.0000	85.0809	70.7010
0.4000	50.0000	85.7802	72.4728
0.4000	60.0000	84.5793	64.5834
0.4000	70.0000	62.4299	14.8457
0.4000	80.0000	3.0418	0.2591
0.4000	90.0000	0.5131	0.0807
0.4000	100.0000	0.3985	0.1063
0.5000	0.0000	85.5916	71.2266
0.5000	10.0000	85.6246	71.0763
0.5000	20.0000	85.7141	72.2802
0.5000	30.0000	84.5866	71.2146
0.5000	40.0000	84.1934	70.5248
0.5000	50.0000	83.5122	61.6197
0.5000	60.0000	50.5012	4.3558
0.5000	70.0000	0.8988	0.1660
0.5000	80.0000	0.7639	0.2665
0.5000	90.0000	0.3108	0.1188
0.5000	100.0000	0.4673	0.0425
0.6000	0.0000	86.4170	71.4246
0.6000	10.0000	85.1862	70.9235
0.6000	20.0000	85.6785	72.2082
0.6000	30.0000	84.9787	71.6017
0.6000	40.0000	83.7754	60.1784
0.6000	50.0000	31.8666	0.5829
0.6000	60.0000	0.6316	0.1417
0.6000	70.0000	0.6658	0.3716
0.6000	80.0000	0.3323	0.0679
0.6000	90.0000	0.4496	0.1628
0.6000	100.0000	0.4551	0.1057
0.7000	0.0000	85.4484	71.4672
0.7000	10.0000	85.3794	71.9230
0.7000	20.0000	85.1100	70.9978
0.7000	30.0000	85.3110	57.7607
0.7000	40.0000	10.1489	0.2539
0.7000	50.0000	0.7615	0.3485
0.7000	60.0000	0.7814	0.2002
0.7000	70.0000	0.5461	0.0990
0.7000	80.0000	0.5338	0.1166
0.7000	90.0000	0.3359	0.0259
0.7000	100.0000	0.4737	0.1017
0.8000	0.0000	85.7547	72.3861
0.8000	10.0000	85.3012	70.7199
0.8000	20.0000	84.9300	46.0017
0.8000	30.0000	0.9649	0.2495
0.8000	40.0000	1.1047	0.5246
0.8000	50.0000	0.5745	0.1934
0.8000	60.0000	0.6659	0.2406
0.8000	70.0000	0.3378	0.1047
0.8000	80.0000	0.5136	0.1275
0.8000	90.0000	0.3792	0.0429
0.8000	100.0000	0.4343	0.1150
0.9000	0.0000	86.7883	72.4004
0.9000	10.0000	85.7351	1.2783
0.9000	20.0000	0.8726	0.2742
0.9000	30.0000	1.0472	0.4163
0.9000	40.0000	1.0169	0.3322
0.9000	50.0000	0.5439	0.1951
0.9000	60.0000	0.4395	0.0903
0.9000	70.0000	0.2522	0.0539
0.9000	80.0000	0.2296	0.0206
0.9000	90.0000	0.3745	0.0691
0.9000	100.0000	0.4070	0.0437
1.0000	0.0000	85.7722	0.1690
1.0000	10.0000	0.9166	0.3894
1.0000	20.0000	1.1437	0.4648
1.0000	30.0000	1.0903	0.2431
1.0000	40.0000	0.7225	0.0954
1.0000	50.0000	0.3266	0.0512
1.0000	60.0000	0.3449	0.0444
1.0000	70.0000	0.6592	0.1105
1.0000	80.0000	0.4270	0.0737
1.0000	90.0000	0.5224	0.1487
1.0000	100.0000	0.2108	0.0691
1.0000	3.0000	0.7462	0.2410
1.0000	3.0000	9.2690	0.1130
1.0000	3.0000	0.7815	0.4197
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.8661	0.2548
1.0000	3.0000	0.8310	0.4215
1.0000	3.0000	0.7928	0.0766
1.0000	3.0000	2.0833	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	2.4390	0.0000
1.0000	3.0000	4.2553	0.0000
1.0000	3.0000	2.3810	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	4.7619	2.3810
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	2.2222	0.0000
