-6,1087
-2,7647
-4,6711
-9,0291
-1,2778
-2,0656
-8,2043
-9,0213
-7,5996
-7,6069
-4,6293
-13,4266
-5,1866
-1,4564
-11,0460
-4,4267
-3,9045
-5,3029
-3,6129
0,0944
-2,9674
-5,1468
-9,5717
-3,1591
-12,4197
-8,4215
-0,2880
-13,4956
-9,8629
-4,1007
-4,0385
-4,8386
-2,6395
-3,6869
-8,6766
-4,6791
-2,8636
-4,6780
-10,0805
-8,4822
8,3189
-5,0968
-5,8108
-12,4658
-2,1513
-9,8483
-4,9234
-8,5603
-10,3772
-4,8349
-5,5249
-4,6968
-0,6314
-4,5725
-1,4002
-9,1960
-4,6158
-6,7021
1,4314
-12,2458
-5,3545
-3,7420
-5,6800
-11,9232
-1,7175
-3,5418
-3,2776
-5,6430
13,1214
-7,2963
0,8160
-8,8194
-12,2694
-10,5315
17,2393
-5,9274
-8,7469
-6,2805
-3,8668
-7,4392
-9,1174
2,1914
-9,1870
-9,0460
-7,9138
-13,8545
-2,7520
-0,1912
-8,7993
-5,9920
-0,6950
-2,3380
-2,5473
-9,9775
-0,1583
-2,2577
-10,4750
-0,6115
-7,2034
-3,2249
-7,0863
-7,5541
-5,3835
-9,3925
-6,2362
-6,3231
-9,0209
-7,3366
3,6169
-3,2058
-5,6798
-8,0400
-7,7367
-0,3489
-10,4278
-9,2308
-3,9781
-13,9567
-8,9643
-6,4959
-11,5608
-3,8421
-8,9021
-2,8753
-8,4873
-2,7097
-8,2554
-10,7610
-1,4525
-0,8123
-11,1599
-10,8386
-6,5405
-7,2322
-6,4948
-4,4164
-11,6207
0,7337
-0,5851
0,2725
4,3888
-3,9933
-4,9959
-9,9073
-7,5086
-6,4469
-11,2252
-4,7646
-3,1778
2,5327
-9,1663
-10,2874
-6,9084
-5,8857
-5,4236
-10,2093
-5,4049
-6,0979
-4,7041
-9,9040
-5,3300
-0,1802
-10,4899
-8,4281
-7,2682
-2,9072
-9,1775
2,1882
-6,5436
0,2644
-1,9493
-12,4412
-0,2569
-8,3663
-10,2329
-7,5940
-8,5585
12,0126
-10,0329
-2,1756
-2,8672
-10,4364
-3,9553
-9,0072
-3,3751
-3,3503
-10,8716
-6,2402
-4,0214
-10,0045
-9,3430
-0,8427
-7,6684
-3,7795
-8,7318
-7,9836
-7,7156
-2,9566
-6,5747
-9,9322
-2,3085
-11,5222
6,4903
1,2596
-7,5407
-13,5376
-5,6487
-6,7195
-7,3763
-8,2608
-8,0241
0,8012
-10,0234
-4,7339
-6,8655
-6,7781
0,6778
-5,4648
-5,9981
-7,3446
-5,5354
-5,0207
-5,9476
-9,8176
-0,9568
-5,3577
-4,3785
-3,5635
-6,0454
-10,1196
-9,6711
-7,9487
-2,0729
-7,9639
-4,9796
4,5259
10,2739
-7,9410
-8,4499
-5,2231
-3,7963
-10,3565
-7,3335
-9,6211
-12,2598
-8,4137
-10,3345
-5,3163
-4,5014
27,7248
-5,8856
5,8388
6,3770
-5,9520
-3,8122
-2,4222
-5,7772
-8,6775
-8,1034
-5,3965
-3,6331
-9,9932
0,8592
-6,7939
-8,2431
-7,7008
-8,3290
-3,2525
-1,5793
-5,9557
-8,6986
5,3178
-13,3291
-6,3460
-3,8054
-5,5029
2,9096
-7,7016
-2,0725
1,3030
-8,0211
-4,1166
-5,5380
-7,8406
-6,9850
-5,4496
-7,3096
-11,2551
-9,1451
-8,6675
-0,5306
-6,0190
-0,6570
-8,4278
0,7615
-5,8806
-9,3266
-6,2667
0,9410
-8,8801
-8,9821
-5,3403
-7,2944
-10,7502
-8,6348
-11,2008
-9,9748
-2,0467
-7,0981
0,8938
-1,4193
-10,3566
-5,5300
-3,4572
-1,9107
-9,6160
-5,2744
-3,1717
-12,2109
10,1980
-8,8529
-2,6247
-6,8788
-7,8180
-8,9440
-10,9200
-8,6188
-10,5512
-3,1210
-7,3590
-8,7263
-3,2731
-1,1333
-5,3165
-4,2185
-2,8618
-9,0374
-4,0895
-11,0899
-7,9750
-8,3681
-11,4110
-2,6433
-1,8477
-10,5300
-1,4988
-3,5509
-4,5948
-11,1601
-5,8077
-8,6507
-4,2511
-2,7642
-3,2649
-9,8174
1,9294
3,1060
-5,7526
1,1394
-9,2836
-5,6283
-1,6507
1,0836
-4,5269
-4,0309
-2,1943
-11,2496
-10,8337
-11,9798
-9,1738
-8,0965
-8,3443
-11,3898
-6,0408
-0,9656
-1,2172
-7,6692
-8,8143
-8,9909
-10,6883
-8,4672
-6,5078
-9,2998
-8,3325
-9,6064
-6,9030
-6,2516
0,3775
-11,1412
-4,5549
-9,5901
-4,4352
0,0627
-9,7827
-8,6726
-5,6724
6,0072
-10,9583
-4,6670
2,0383
-1,6226
-4,4152
-1,6469
3,0745
-3,4177
-6,4971
-8,1260
-10,8072
-8,7896
-9,9768
-4,7519
-8,2257
-4,3651
-5,1802
-6,9646
-6,9260
-3,7938
-7,3575
