16,4362
19,2621
14,9091
14,6407
25,2686
7,9934
5,4228
13,9484
8,3309
8,3160
10,8629
8,8833
9,7172
15,3022
13,7327
20,9223
22,6064
20,1400
26,8999
15,7371
8,5966
9,0322
13,9241
26,3174
15,9015
25,5825
17,7499
22,7244
18,7556
10,7150
16,1738
10,6772
19,8671
9,3647
19,4601
18,5076
8,3745
7,4838
23,2923
12,0841
20,9284
14,7034
12,5229
6,9938
34,9901
19,6911
3,6827
14,7050
6,1545
13,2492
12,8812
14,6974
12,3582
15,8505
12,6323
14,3470
13,7786
18,3738
13,7885
14,4541
9,1040
14,4303
19,0847
16,5124
9,9336
10,7205
12,3763
13,9494
8,6576
27,1001
-0,8629
21,3435
51,4377
11,3579
19,7038
11,4941
15,2902
4,0811
7,3528
18,1321
14,3166
8,4893
15,6795
8,3353
5,5545
10,9597
8,7985
5,5779
22,6411
9,3389
20,4561
23,9224
3,7429
19,2495
18,3384
18,8803
15,6251
14,0478
14,1626
12,8346
13,7080
17,9807
16,3796
16,2290
14,2229
7,2718
17,9521
15,8315
19,8885
16,5970
19,7906
12,0167
14,2839
12,3807
3,7058
6,6969
12,7441
13,7547
15,6724
16,5831
7,3590
12,9519
11,0977
16,1175
11,2261
13,4520
14,8859
13,3126
19,8591
15,0054
24,9033
18,0135
26,2272
0,3503
21,5819
2,7734
17,8484
15,0531
18,3753
1,2939
12,9730
14,5590
15,5407
22,0208
24,4325
13,8990
7,4630
27,7495
11,9483
10,5916
10,7750
10,2058
24,6792
16,3825
20,9227
7,5839
10,5498
20,2749
10,8769
8,6932
21,4579
2,7376
18,6019
13,6120
4,5180
10,7664
13,7718
23,3580
6,7098
17,7288
18,5847
17,5866
7,1081
23,3717
3,3855
8,1005
24,8712
3,8385
25,5165
13,8030
7,7305
9,3632
22,0426
12,7958
21,4020
15,5602
15,6787
14,6059
5,1651
2,9835
9,9126
1,8751
9,8171
9,9337
16,1214
14,8843
13,0576
16,4957
18,6467
16,0083
21,3109
5,8527
10,9195
9,9699
2,6436
19,4631
17,9971
24,3713
10,8609
12,2349
11,8572
19,9271
9,6389
23,5152
9,6451
18,0944
13,8513
15,0423
6,8699
5,0969
21,8853
2,7113
13,6412
10,8391
5,4974
17,7984
17,7812
24,7394
25,3142
24,9955
11,7668
18,0839
15,6404
8,6724
11,0910
21,2601
12,8581
20,4704
18,7504
17,1889
22,5680
14,8525
2,2744
14,1415
12,8591
12,4033
11,4309
4,4814
-1,7232
14,6400
19,1714
17,3533
15,9452
10,1662
6,3547
15,7959
59,0924
3,4574
13,1686
7,7740
0,1295
19,1373
13,2340
13,7534
10,8729
19,9809
21,8686
11,4821
18,7385
13,4753
10,1192
11,9515
11,2553
13,3148
1,6528
15,5487
11,8917
12,1099
18,7903
9,2096
6,1375
10,6988
9,7061
15,0031
14,1877
11,6622
15,6431
17,7764
24,2664
22,1041
21,5283
16,2360
9,8228
1,7935
14,1016
9,5609
22,8487
21,2618
15,1252
12,4389
12,9269
11,0296
23,3980
19,0848
13,3521
31,2311
15,9541
12,4549
6,0835
8,1304
9,1325
17,1690
20,4759
15,2726
17,3616
16,0294
13,6622
14,2595
15,6465
22,1043
10,4751
17,0982
19,6373
16,9756
0,9309
25,7695
11,0714
4,3378
7,5613
20,2076
21,6513
13,9697
16,6030
-0,7412
7,7282
24,1943
4,4314
5,7313
15,0933
2,7827
14,7034
6,5843
14,7494
12,2367
13,3796
30,7053
10,0507
24,7528
21,3208
25,0517
12,3133
30,1889
13,8172
8,6213
12,1474
14,2408
17,6542
27,9617
13,8379
25,3733
15,9648
29,8727
24,2269
13,4965
16,2889
25,2575
16,5721
9,6554
11,1149
10,0894
11,1646
5,0079
16,9908
21,4736
15,5364
16,7520
16,3332
7,1681
9,0781
22,0385
22,4103
7,2156
16,8850
14,9965
7,2228
11,3894
9,4229
19,6543
30,0395
11,5404
4,5401
12,5067
7,4247
19,6924
8,9660
16,2718
22,2585
19,2278
12,7762
2,3781
30,4061
8,1278
21,7303
18,4300
18,1679
27,8400
16,2841
2,2531
18,0121
19,9479
20,1061
15,8575
11,3395
5,0572
