17,2425
11,4538
19,9914
15,9041
12,1747
20,6057
14,0611
14,7474
6,6850
25,8274
15,3892
27,7725
16,8175
15,1777
18,6835
4,9400
13,1550
4,1172
18,2077
9,6034
18,7085
21,0766
14,1074
10,2850
13,1191
14,7030
15,5000
14,1677
18,8697
4,7233
14,5196
13,1266
15,9353
9,7150
15,5889
17,8866
20,6522
17,1715
16,3395
9,9435
20,4347
0,1102
8,4614
18,8662
21,5974
11,2371
-9,5422
0,3755
19,5642
2,5775
22,5334
15,6293
12,5072
18,0773
17,3126
11,4431
13,1608
4,6183
15,2427
9,6394
22,1994
11,3614
17,6052
16,6511
9,3664
4,2657
18,9963
14,8757
15,8321
16,7282
9,4928
23,3903
17,6497
16,7700
15,4532
4,1158
16,7679
27,1614
12,8417
12,7129
9,5872
15,8963
27,6189
-6,7161
7,0625
13,3934
12,9735
16,3599
20,5610
9,1514
12,8509
13,3028
21,8262
8,7680
25,8701
10,1837
17,1988
22,2362
8,1696
4,3279
11,8191
13,5093
3,8528
16,9481
17,0116
9,5692
9,0381
13,8613
10,1197
-1,5454
8,7069
0,1980
18,5512
-6,3974
21,2951
3,6956
23,1361
9,7653
18,3809
17,1606
9,2487
-10,8888
20,6619
19,0743
7,8276
10,2638
11,7874
2,1764
22,3780
12,3961
18,6307
15,2292
13,0078
52,7484
20,5483
9,9005
14,4977
3,5556
9,9282
11,8678
22,9077
-6,4269
24,4600
1,1654
15,1372
10,4320
17,2800
18,2867
14,7316
14,4337
11,3696
25,1213
13,0432
11,3130
10,0734
12,6143
24,8146
12,3064
23,9660
21,3450
34,3895
20,5831
23,6014
15,2782
7,6871
18,1208
20,2582
12,8188
20,8324
19,0214
19,2978
9,9940
26,7503
19,1370
17,0392
17,9622
17,5602
15,7173
16,0684
27,9582
22,9814
27,0345
11,0000
18,9067
15,8606
16,9083
-2,3044
25,8051
20,3257
7,2217
22,8973
12,8261
3,9841
9,6401
8,5124
23,3044
18,6141
18,9133
10,3897
15,5064
19,7849
9,4573
15,9928
15,8977
39,7860
4,1312
14,7531
5,2849
11,7998
11,2622
24,0271
21,8983
18,5762
17,8230
14,4713
19,2836
15,0707
15,2130
7,7890
11,3887
5,6870
15,1509
24,0382
7,7676
22,7457
11,4674
17,7892
22,4016
4,2985
12,8553
8,8564
14,4336
13,6537
9,2160
21,5024
6,5027
16,0066
14,0570
24,0710
16,2700
27,0765
-2,3673
14,6957
16,3015
9,8941
12,3872
18,4925
13,3447
4,3870
5,8217
9,3259
10,7973
7,8639
8,1741
16,5886
12,1360
9,3332
34,0674
10,2527
10,4874
10,3090
9,2408
28,0924
22,5635
15,2621
58,7839
16,3106
17,1772
21,4522
15,8711
6,9370
14,4536
18,7050
8,8030
7,3345
22,0742
19,6169
22,2759
12,9774
17,6390
15,3177
23,0706
7,3939
23,5276
14,3945
17,3992
11,4020
12,8009
17,1309
18,3553
19,4948
13,5375
17,1365
14,4889
1,9401
26,6467
10,7972
24,7475
10,8608
11,8374
6,6237
17,3745
11,3317
15,0736
3,3396
3,4039
10,4697
15,6759
19,5369
22,9471
-1,6709
9,6470
24,5936
19,3620
11,0943
22,8468
11,6411
-0,4692
17,0698
19,3318
18,0369
10,4724
16,6055
18,1456
7,9609
9,7931
16,3152
-5,0056
4,4285
-0,4464
21,1411
16,3481
22,6704
3,5000
5,2323
23,7984
17,6857
15,9453
14,1829
9,6722
4,4079
14,6064
40,1567
10,6050
4,1014
9,8838
16,2110
22,5613
13,9751
16,1154
17,3878
6,5733
34,6351
11,3513
11,8825
23,0551
19,7382
16,5918
18,2852
26,9414
1,9057
15,5916
4,4160
9,2658
16,2325
4,9760
20,5432
15,3928
19,5488
24,0667
0,0292
-4,7292
21,0696
20,2455
14,5084
19,3380
21,0502
7,7864
7,7724
-3,1097
14,2246
16,7705
9,7255
24,3415
23,8157
24,5742
19,1545
21,4943
27,3023
15,8207
12,0371
25,5025
15,8321
32,8225
19,7446
1,9268
0,1455
23,3432
21,3238
25,2050
23,2154
5,9979
16,2897
15,7690
14,9194
14,5201
20,6183
19,5271
9,1390
18,3141
0,9067
15,8257
13,6575
10,8988
17,7791
18,2027
21,1717
14,9076
19,1207
12,6028
10,9518
12,5989
10,9714
24,2884
10,2317
16,7093
20,7335
15,9430
19,2618
15,4221
18,3292
19,0869
16,1661
16,8453
8,0483
21,6316
17,0529
18,5057
13,4542
14,9392
19,3560
19,1656
11,2050
9,0275
6,1145
13,3288
14,0929
6,2918
18,5614
15,2840
10,1112
5,7425
2,4908
5,5025
15,7517
11,8992
12,5068
13,7200
6,3649
19,4593
8,6853
20,5347
21,5332
19,1809
14,4174
15,7093
20,0914
22,2269
13,5570
19,4604
13,2714
6,2271
7,7853
6,8510
26,7137
12,4761
15,8193
19,4445
1,4025
6,4791
16,3550
9,9726
12,5632
9,4000
21,6332
11,4291
10,5947
12,5529
19,1972
10,8117
24,1519
18,9025
8,6538
28,6708
24,7035
17,2611
15,0888
12,9982
17,4234
25,5707
15,0534
12,4864
12,2617
9,6040
9,4078
20,9699
8,9790
17,3676
16,0329
11,6855
7,8463
4,6074
15,3098
11,6381
20,1854
16,6299
18,9409
0,8201
15,7031
17,3779
19,9296
4,4480
7,4275
17,8529
9,9267
10,8394
5,0054
7,6160
30,5102
10,0736
19,4209
4,5187
19,1395
14,6866
16,6987
12,9555
23,3782
23,6000
16,7325
12,7771
23,8299
35,6994
11,7366
8,0320
14,9844
11,5789
17,4545
13,4068
14,4950
11,0029
0,7600
33,1459
17,1158
20,6328
13,5616
9,5826
27,5107
18,6583
27,5236
17,2299
18,4359
18,8887
4,6032
18,7235
12,3084
7,0727
10,6824
10,2257
9,8050
10,1629
20,0295
22,2274
10,4902
11,8788
24,9125
15,6239
17,9066
14,2536
17,9152
25,6519
2,6033
20,0484
9,4426
5,6730
20,1886
22,7508
17,9116
27,6139
8,2727
9,7687
52,9213
21,2632
23,5137
17,7279
6,8970
15,8170
17,6470
5,6025
26,1670
16,2252
10,9749
16,9946
19,4711
22,4735
19,4586
4,8340
6,1314
-1,3450
18,2694
9,2832
13,0489
15,3831
11,9438
13,4718
20,2576
10,9406
12,6304
13,8902
5,0289
15,3881
22,8562
15,4957
19,9661
16,7145
12,4776
27,1613
28,8115
24,7465
11,9766
8,2845
28,7350
43,4861
13,7006
12,3859
10,9323
4,2192
9,7462
12,6825
6,3384
14,7714
27,6129
18,2986
16,6492
19,5661
23,3020
0,0451
17,3924
8,0104
16,4707
8,1687
9,8875
14,8622
5,6717
6,4216
15,5477
7,9025
16,5708
4,5410
20,9042
21,9093
7,1344
25,5662
1,7120
24,1941
11,5674
11,6671
13,7262
11,7425
19,1384
18,4577
11,0157
14,4606
19,7097
8,8690
10,4234
27,1599
6,6307
12,8461
10,3962
17,2587
32,5052
17,6187
1,2874
21,0583
12,1448
6,4418
30,5285
4,6364
7,1213
-8,1725
13,1790
18,8793
9,8970
10,5542
14,6377
7,0487
22,3843
10,8396
15,3842
8,1184
33,5205
8,9323
19,7830
15,2591
6,5757
13,7039
10,8737
18,7767
7,3160
19,4361
11,2813
9,5813
14,9581
24,8019
14,9978
13,9439
4,2954
11,0984
14,1965
27,8388
17,5395
14,7102
6,6929
17,4850
15,2642
1,3449
7,8658
6,6687
11,6409
23,3358
21,1011
9,3884
12,3098
5,8728
11,2296
24,7701
19,6540
17,8050
21,7499
7,1963
14,5100
3,8704
21,2657
17,8371
0,7678
15,1828
7,8114
6,8987
18,1031
13,4404
14,5103
19,7063
23,0361
17,1575
11,5126
16,5108
24,3007
15,0220
4,0464
19,5801
19,0726
14,5816
18,4114
13,7099
35,2801
24,0464
23,8393
16,6123
13,3100
25,2568
12,1581
14,7378
5,3808
10,3306
-1,8540
22,2159
13,2075
11,5644
0,2378
21,1777
15,6795
22,9872
13,2766
11,2070
20,9007
11,1643
7,8790
11,8114
15,8035
9,4717
12,1825
16,5642
14,4055
22,0136
17,7930
10,0162
6,5932
17,7246
-8,4635
17,8919
16,2918
25,3577
16,7659
4,6780
20,1969
14,5712
12,8487
22,3847
1,2400
17,1817
15,3251
5,6263
14,7317
19,4121
12,6346
25,9262
11,4105
10,9922
4,3112
24,2289
8,1086
11,9150
20,2006
37,2384
20,4303
27,4056
25,9236
13,7233
18,0579
13,1660
10,5545
19,9644
21,8004
7,5041
15,7525
16,9450
6,6700
5,4851
20,0782
12,0839
16,6980
16,5601
19,2632
22,1287
15,7226
15,3919
-3,2857
12,8236
18,3694
27,8962
21,0970
26,6791
17,0251
0,4088
1,5681
24,8995
26,2122
19,7901
4,5010
-0,4860
17,6142
17,4955
10,3141
16,4185
4,4634
10,2517
13,4399
18,4400
12,9353
18,6087
24,1399
13,2341
10,6919
7,5933
10,0622
8,2271
29,9598
4,8938
18,2710
17,1494
21,6723
11,7778
17,3099
30,0175
17,4644
14,2089
18,8415
15,7863
19,9351
13,1687
14,8728
15,7885
34,8250
17,5705
29,3182
15,7858
17,0228
12,2165
23,2777
15,7059
25,2338
26,8231
27,0433
14,1935
0,3130
15,1953
33,7042
15,0140
14,7151
8,1404
15,6299
37,4973
19,9988
5,7653
3,7891
19,1286
19,3728
11,3120
17,8439
14,6961
6,2307
19,1362
24,0361
23,2302
5,4736
1,5549
19,3714
5,0252
28,5057
8,9342
13,6842
18,6734
11,1445
17,8685
12,3878
9,5558
19,5039
12,1355
27,7638
18,6834
14,2080
9,4352
17,1092
10,9804
7,0243
35,6764
14,5899
25,2804
10,6147
18,6804
11,3574
7,6066
2,7146
20,7286
15,2861
-1,8861
10,6749
7,4804
17,8243
34,3344
11,9255
10,6946
14,8421
17,5759
22,7020
17,1909
22,6012
18,0948
25,3527
17,0554
12,3907
12,7884
10,7710
9,8066
14,5777
27,3552
12,9023
10,9181
21,1819
18,0953
14,2209
11,0685
9,0056
10,3269
24,1075
0,4166
8,6381
19,0583
19,4059
7,7162
15,1530
11,0192
12,6108
21,7000
13,0417
5,4970
22,0654
9,9561
17,8354
14,4489
21,0823
16,9729
20,0580
14,3408
16,4561
9,2888
13,9371
12,1673
2,8423
15,1662
16,6928
14,4558
12,3149
1,0851
5,5182
50,1860
22,9283
14,7726
22,1396
20,7624
5,4334
18,4241
18,8190
20,9792
9,9537
-8,9864
23,4626
19,1356
12,4951
22,9329
11,0434
21,5392
5,7835
14,6698
23,0786
16,1406
7,7026
20,2418
14,2165
13,0877
13,2151
14,8416
22,0047
14,1202
18,4665
19,7552
11,6147
17,5210
4,0820
10,9213
22,7881
19,0344
21,7266
22,5308
20,8066
13,2545
5,0790
25,3555
18,7127
0,7216
18,0198
15,9327
8,4014
4,6312
10,8848
7,7028
12,4241
20,6627
21,4312
11,0453
17,2267
13,6279
7,4278
11,5205
16,1814
13,3769
15,9548
12,3403
14,9358
9,2835
9,1923
11,5250
13,0325
11,0922
15,4587
12,5683
22,6603
17,0003
11,6916
9,3059
21,1520
12,2573
8,1096
24,4120
8,5827
4,9931
20,7401
12,3486
8,9327
10,9708
6,3173
13,6241
13,1895
17,4520
22,4642
13,7763
3,5449
36,1267
23,8619
10,0558
16,3557
15,3829
15,4823
14,0987
-2,4578
15,2038
16,2046
10,1085
7,4168
7,0993
24,5814
8,2548
8,1954
26,3361
0,1849
18,2948
15,0132
18,5371
19,8472
22,5337
5,8278
30,6668
12,1007
34,8454
21,7252
12,8588
12,5901
18,8426
19,8434
-1,1741
14,2202
18,2702
11,5030
17,3057
5,7747
8,7500
22,1109
13,0855
17,3406
17,0176
15,3751
7,6161
17,9261
21,5040
22,2488
1,3902
15,7339
15,0769
14,8434
10,1418
0,5140
16,5951
15,1944
12,4410
20,9873
7,9318
22,4751
25,5547
19,0423
13,0767
12,0142
56,3340
19,6930
17,8885
9,8189
37,8675
8,3096
14,0921
17,3994
8,8941
27,0246
15,4218
-0,2056
13,1984
19,0427
27,9876
7,0580
16,8797
14,1601
0,7637
14,5631
12,2079
2,4508
22,2060
16,2484
22,8317
3,7997
6,9376
10,9148
13,1536
-1,1693
20,9303
18,3611
17,2766
17,0391
11,9760
6,3661
30,8518
28,9597
14,0287
8,4931
19,2079
37,0655
-14,1096
3,8702
16,7955
14,6756
15,6727
-0,4236
18,1356
29,5433
8,4595
8,4799
19,0300
7,9871
15,6145
8,6327
11,9190
14,9782
34,8901
22,2662
5,4198
15,6961
21,3261
15,6309
20,0489
4,9245
19,3773
11,4093
4,7628
13,1740
15,8738
17,8711
12,3514
7,8916
9,2944
17,8510
13,8351
21,1415
22,6622
20,5038
2,3638
11,9686
10,5709
15,6628
12,0104
17,3727
21,2454
14,2682
16,8894
8,4066
20,4284
16,4701
12,0039
18,6253
30,7509
14,8591
9,1565
11,7096
17,4730
7,8919
22,1051
19,1055
8,6237
17,0984
6,7541
15,2998
17,1350
28,0503
12,8401
15,3045
7,9659
23,0007
18,3959
19,6523
10,4984
15,9789
20,1450
27,8484
17,6692
14,7031
13,5751
16,9622
17,7876
8,3560
15,1463
16,5483
18,8554
17,1337
10,5820
31,3032
15,0275
13,1424
29,3364
11,3545
16,0785
20,4819
14,0311
0,4028
14,0530
12,8566
7,4159
-0,8190
15,9496
18,4328
18,4384
12,3337
21,1862
16,4553
19,0896
7,9652
6,6067
12,0338
14,0774
15,1314
37,1985
19,4244
28,6873
17,1779
19,6372
21,4097
13,6797
14,9963
7,3467
13,1258
29,4973
3,1294
9,8780
19,3715
10,3150
25,1689
10,4801
31,1910
16,3515
12,3828
13,2184
9,9646
7,3394
10,7671
11,2566
26,4474
29,6593
18,4718
12,1676
17,6548
12,7376
17,2795
5,4468
15,0167
